with high debt and very low amm liquidity:,,,,,,,,,,,,,,
timestamp,cumulative_bad_debt,liquidatable_count,liquidatable_pct,median_hf,mean_hf,min_hf,liquidations_this_step,seized_usd_this_step,debt_closed_this_step,bad_debt_this_step,price_WETH,price_WBTC,price_SOL,price_USDC
2025-10-11 06:59:00,115946744.00517896,0,0.0,1.5726397201018765,1.700447529304845,1.0090423551728096,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2022-11-09 07:59:00,1041858071.3314388,587,6.173099169208118,1.40436432724943,1.5300293755150685,0.7759432289162816,181,1651901.6739795697,1182613.5209239293,1096454.2434051237,1276.03,18273.33,19.51,1.0
2022-11-09 07:59:00,808363644.5859724,587,6.173099169208118,1.40436432724943,1.5300293755150685,0.7759432289162816,181,1651901.6739795697,1182613.5209239293,995684.5732952837,1276.03,18273.33,19.51,1.0
2022-11-09 07:59:00,553924292.8121884,587,6.173099169208118,1.40436432724943,1.5300293755150685,0.7759432289162816,181,1651901.6739795697,1182613.5209239293,832960.2948584929,1276.03,18273.33,19.51,1.0
2022-11-12 07:59:00,122418380.09661321,49,0.5153012935114103,1.6990294478154222,1.825390794382239,0.9406651734502082,0,0.0,0.0,0.0,1268.81,16810.18,15.46,1.0
2025-10-11 06:59:00,0.07627243335165364,0,0.0,1.5726397201018765,1.700447529304845,1.0090423551728096,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2022-06-13 06:59:00,38764933.15787588,74,0.7782101167315175,1.6061226554373655,1.7280644939747238,0.8920413137390851,17,15604.027292425057,11017.483027663442,3309.6459066311427,1311.54,25209.65,27.81,1.0
2022-06-13 06:59:00,38764933.15787588,74,0.7782101167315175,1.6061226554373655,1.7280644939747238,0.8920413137390851,17,15604.027292425057,11017.483027663442,3309.6459066311427,1311.54,25209.65,27.81,1.0
2022-05-08 06:59:00,0.001269844101117386,8,0.08413082343043432,1.7879708701396104,1.9155355887790713,0.9730310158439529,0,0.0,0.0,0.0,2565.23,34895.44,78.48,1.0
2022-05-08 06:59:00,0.003586718439510486,13,0.15018484288354897,1.5367838430498262,1.6532481731560416,0.977255794796522,0,0.0,0.0,0.0,2565.23,34895.44,78.48,1.0
2022-05-08 06:59:00,0.00865799278496018,22,0.28321318228630277,1.4197832404057922,1.5299085800186805,0.9782413079142956,0,0.0,0.0,0.0,2565.23,34895.44,78.48,1.0
2022-05-08 06:59:00,11195644.338843858,34,0.3911192913838721,1.198527314580056,1.2249750002717974,0.9759115664285312,0,0.0,0.0,0.0,2565.23,34895.44,78.48,1.0
2022-05-08 06:59:00,11195644.338843858,34,0.3911192913838721,1.198527314580056,1.2249750002717974,0.9759115664285312,0,0.0,0.0,0.0,2565.23,34895.44,78.48,1.0
